title,text,authors,published_date,top_image,videos,keywords,summary,Mandals,Districts
DIU Video: Stubble burning & Delhi AQI,"Workers of the YSRCP used turmeric water to ""cleanse"" the roads that former Chief Minister and head of the Telegu Desam Party (TDP) Chandrababu Naidu took to address a rally in Kurnool on Thursday. The workers said they were cleansing the roads to protest against the lies that Chandrababu Naidu spoke in Kurnool district in the last few days and also against the unparliamentary language that he used for those protesting his visit.",[],None,https://akm-img-a-in.tosshub.com/indiatoday/images/video/202210/stubble_burning_delhi-aqi-sixteen_nine_0.jpeg?VersionId=tToI8ye3m1VCd8nEipkdj5F0IvhecXxF,[],[],,[],[]
Only ₹23 crore paid to farmers since 2018 for crop loss: NGO,"July 25, 2022 12:02 am | Updated 12:05 am IST - HYDERABAD

With heavy rains and floods ravaging several parts of the State, crop loss faced by farmers has become a point of discussion again. Rythu Swarajya Vedika (RSV), an NGO working on farmer’s issues, has faulted the government for not fulfilling lofty promises made to farmers about crop loss compensation due to natural calamities.

“In the past few years, the government of Telangana has not distributed any disaster compensation to farmers for crop loss despite the occurrence of heavy rains, floods, hailstorms or large scale pest and disease attack almost every year. The only exception was in 2018, when RSV filed a case in the High Court and the government was forced to distribute input subsidy, but that was only a meagre amount of ₹23 crore. For the unprecedented floods of 2020, no compensation was given despite High Court order in RSV case. Similarly, there was no compensation for heavy rains and floods in July and September 2021. For the hailstorm of January 2022, though Agriculture Minister S. Niranjan Reddy visited chilli and fruit farmers in Warangal and promised support, nothing was given. When there was extensive damage of chilli due to thrips pest attack during early 2022, Chief Minister K. Chandrasekhar Rao had promised disaster compensation in the Assembly but nothing has reached the farmers,” Vissa Kiran Kumar of RSV told The Hindu.

He added that the State government is not implementing the standard practice of farmer-wise enumeration of crop loss immediately after a disaster, so that even when the government receives disaster relief funds, it is not in a position to distribute to the farmers who suffered crop loss.

“Even in 2018, the enumeration was done only in a couple of districts like Adilabad and Khammam due to the initiative of the Collectors, and most of the crop compensation went to those districts. In the past two years, when RSV approached district collectors regarding enumeration, they said that there were no instructions from the Commissioner’s office, hence they have not initiated,” he said.

The RSV representative alleged that even though ₹188.23 crore was approved by the Centre for crop loss during the October 2020 floods, no farmer received compensation.",[],2022-07-24 18:32:56+00:00,https://th-i.thgim.com/public/incoming/lv35gf/article65679454.ece/alternates/FREE_1200/MEMAU_20_7_2022_13_53_7_4_1006.JPG,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
Delhi’s air ‘very poor’ on morning after Diwali but relatively better than previous years,"New Delhi: The air quality in Delhi on the morning after Diwali was recorded in the ‘very poor’ category but the situation was relatively better than previous years due to favourable meteorological conditions which diluted the effect of firecrackers and stubble burning.

The capital’s air quality index (AQI) stood at 326 at 8 am on Tuesday. The neighbouring cities of Ghaziabad (285), Noida (320), Greater Noida (294), Gurugram (315) and Faridabad (310) reported ‘poor’ to ‘very poor’ air quality.

An AQI between zero and 50 is considered ‘good’, 51 and 100 ‘satisfactory’, 101 and 200 ‘moderate’, 201 and 300 ‘poor’, 301 and 400 ‘very poor’, and 401 and 500 ‘severe’. The relatively better air this morning doesn’t mean it’s good air. The PM2.5 levels at 30 out of the 35 monitoring stations in the capital were five to six times the national standard of 60 micrograms per cubic metre at 8 am.

Also Read Foreign investors turn net sellers in India for second straight month

PM2.5 are fine particles that are 2.5 microns or less in diameter and can travel deep into the respiratory tract, reaching the lungs and entering the bloodstream.

Though people burst firecrackers in several parts of Delhi despite a ban on them, the intensity appeared less as compared to the last two years.

The Delhi government had in September announced a complete ban on the production, sale and use of all types of firecrackers till January 1, 2023, including on Diwali, a practice it has been following for the last two years.

Farm fires raged across Punjab and Haryana on Monday but the wind speed was moderately unfavourable for the transport of smoke. Hence, the contribution of stubble burning to Delhi’s pollution (around 10 per cent) was also “not very significant”, said Gufran Beig, chair professor, National Institute of Advanced Studies, Indian Institute of Science.

Emissions from firecrackers and farm fires have contributed significantly to Delhi’s PM2.5 pollution on Diwali over the years.

Their share this year was relatively less than previous years due to reduced firecrackers bursting and moderately warm and windier conditions which prevented rapid accumulation of pollutants.

Diwali was celebrated on November 4 in 2021 and on November 14 in 2020 when temperatures were considerably low and winds calm.

According to the Early Warning System of the Indian Institute of Tropical Meteorology (IITM), the air quality is predicted to remain in the ‘very poor’ category during the day (Tuesday) and is likely to improve slightly over the next two days.

Delhi recorded a 24-hour average AQI of 312 at 4 pm on Monday — the second best for Diwali day in seven years.

Before this, the city recorded an AQI of 281 on Diwali in 2018.

Delhi had recorded an AQI of 382 on Diwali last year, 414 in 2020, 337 in 2019, 319 in 2017, and 431 in 2016, according to Central Pollution Control Board data.

On Sunday evening, the city reported a 24-hour average AQI of 259, which was the lowest for Diwali eve in seven years.

“The share of PM2.5 in Delhi’s air has increased which is indicative of contribution from firecrackers and stubble burning,” said Beig, also the founder project director of SAFAR, a forecasting agency under the Union Ministry of Earth Sciences.

“Though the active fire counts have doubled, the wind direction is north westerly and the wind speed is moderate (not very favourable for the transport of smoke from farm fires). Hence, the contribution of stubble burning is not very significant,” he said.

Stubble burning is likely to account for 12 to 15 per cent of Delhi’s PM2.5 solution on Tuesday, he added.

The Indian Agricultural Research Institute reported 1,019 farm fires in Punjab, 250 in Haryana and 215 in Uttar Pradesh on Monday evening.

The System of Air Quality and Weather Forecasting and Research (SAFAR) had earlier predicted that the air quality in Delhi will be recorded in the ‘very poor’ category if no firecrackers are burst.

In case firecrackers are burst like last year, the air quality may plunge to ‘severe’ levels on the night of Diwali itself, it had said.

Delhi Environment Minister Gopal Rai had earlier said bursting of firecrackers on Diwali in the city will attract a jail term up to six months and a fine of Rs 200.

He had said production, storage and sale of firecrackers here will be punishable with a fine of up to Rs 5,000 and three years in jail under Section 9B of the Explosives Act.

A total of 408 teams have been constituted to implement the ban. The Delhi Police has set up 210 teams under assistant commissioners of police, the Department of Revenue has set up 165 teams and the Delhi Pollution Control Committee has constituted 33 teams. PTI GVS.",['Press Trust Of India'],2022-10-25 06:04:50+00:00,https://cdn.siasat.com/wp-content/uploads/2020/02/delhi_air_quality.jpg,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
'Stubble burning cases in Haryana not even 10% in comparison to Punjab': Manohar Lal Khattar,"Chandigarh: Haryana Chief minister Manohar Lal Khattar on Monday claimed that the cases of stubble burning in Haryana are not even 10 per cent of that in Punjab. Addressing a press conference in Chandigarh on Monday, Khattar said, ""There are not even 10 per cent cases of stubble burning in Haryana as compared to Punjab. Last year there were 2,561 incidents of stubble burning, whereas it has decreased to 1,925 this year while 13,873 incidents have taken place in Punjab this year."" He said that Haryana has also appealed to Punjab regarding stubble burning and the pollution it causes. ""NGT has given directions to Punjab. We have also appealed (to them) that the pollution will not remain in one state but will spread to many states,"" he further added.

Khattar said that Haryana created awareness among the farmers and took legal action when needed, it also imposed penalties and registered FIRs. This led to a decline in incidents of stubble burning in the state as compared to Punjab.

Also Read: Punjab records 2,131 farm fires, highest so far this season Chandigarh

Notably, Stubble burning had turned worse across Punjab, giving no hope of improvement in Delhi`s Air Quality Index (AQI) as the capital gasps for clean air. Increasing incidents of stubble burning in Punjab this year have become a matter of serious concern with the Union Environment Ministry pointing out that the AQI is likely to sharply deteriorate as only about 45-50 per cent of sown area in the state had been harvested till October 24.

Sources in the Environment Ministry had told ANI that the contribution of stubble burning to the adverse air quality in Delhi and the National Capital Region has been increasing sharply and is about 18-20 per cent currently with the trend only likely to increase further. As per the Standard Protocol developed by ISRO for Commission for Air Quality Management (CAQM), for the period September 15, 2022, to October 26, 2022, total paddy residue burning events reported in Punjab were 7,036 compared to 6,463 for the same period during the last year.

Also Read: Punjab stubble burning: 700 incidents reported in state so far, Bhagwant Mann govt vows solution

CAQM further stated that about 70 per cent of farm fires during the current paddy harvesting season were reported only from six districts namely Amritsar, Firozpur, Gurdaspur, Kapurthala, Patiala, and Tarn Taran. These districts account for 4,899 cases against a total of 7,036 incidents in Punjab. These traditional six hotspot districts also accounted for about 65 per cent of the total burning incidents during the last year for the same period. Out of a total of 7,036 reported cases, 4,315 stubble-burning incidences were reported during the last six days alone i.e., about 61 per cent. As per the Standard ISRO Protocol, for the period of September 15 - October 28 this year, a total of 10,214 paddy residue burning events have been reported in Punjab compared to 7,648 for the same period during the last year, which is a significant increase of about 33.5 per cent. Out of the total 10,214 reported cases, 7,100 stubble-burning incidents were reported in the last 7 days alone which is about 69 per cent, added the official.",['Shivam Kumar Mishra'],None,https://english.cdn.zeenews.com/sites/default/files/2022/11/01/1111090-eknath-shinde-mva-alliance-congress-shiv-sena-maharashtra-2022-10-20t082546.053.jpg,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
"With govt in Punjab, can AAP find solution to Delhi's killer winter pollution due to stubble burning?","Follow us on Image Source : PTI Delhi, Punjab working together to stop stubble burning: Can this winter be different?

Highlights Paddy straw burning in Punjab is a major reason behind air pollution in Delhi during winter

AAP governments in Punjab, Delhi have come together to combat stubble burning

Punjab govt has also proposed to give Rs 2,500 per acre to paddy growers

Paddy straw burning in Punjab is a major reason behind the alarming spike in air pollution levels in the national capital in October and November. Farmers set their fields on fire to quickly clear off the crop residue before cultivating wheat and potato. Will the days of eye-stinging, coughing, and nausea that Delhi residents have endured throughout each transition from autumn to winter over the past few years may finally come to an end? Delhi and Punjab are both ruled by Aam Aadmi Party and peopel are hoping this time both the state governments together put an end to Delhi's killer air pollution.

Can this winter be different?

AAP governments in Punjab and Delhi have come together to combat stubble burning, for which they will soon be launching a pilot project to manage crop residue.

What's the new project all about, can it really solve the issue?

Under the new project, a bio decomposer will be sprayed on 5,000 acres in Punjab. A Pusa bio decomposer will be sprayed on stubble following which the crop residue gets mixed in the soil. The Punjab government has made adequate preparations to prevent pollution caused by paddy stubble. Equipment are being provided to farmers on subsidy, awareness and surveillance teams have been formed in all districts.

Awareness and cash incentives for farmers

The Punjab government has proposed to give Rs 2,500 per acre to paddy growers. A massive awareness drive has been launched in the rural belt of Punjab to persuade farmers to manage the stubble.

Also Read | 'If u show Kejriwal on your channel, we will...': Delhi CM claims PM's advisor threatens media

Punjab generates around 20 million tons of paddy straw annually. In 2020, scientists at the Indian Agricultural Research Institute had come up with a Pusa bio decomposer, a microbial solution, which can decompose stubble and turn into manure in 15-20 days. The Delhi government had provided it free to farmers in the capital to manage stubble in non-basmati rice fields in 2020 and 2021.

Also Read | God had to intervene and Aam Aadmi Party was formed, says Kejriwal

Latest India News","['India Tv News', 'New Delhi', 'Image Source']",2022-09-20 11:59:13+05:30,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2022/09/modi-vs-kejriwal-1663653418.jpg,['https://www.youtube.com/embed/3qonxIP0Pxk'],[],,['Warangal'],"['Adilabad', 'Khammam']"
Farmers Must Learn More Effective Ways to Get Rid of Stubble,"The environmentalist and CEO of Grow-Trees.com says burning stubble has long-lasting effects and affects soil fertility significantly

Many newspaper reports have reported how the pollution in Delhi-NCR, post-Diwali assumed dangerous toxicity levels. The reasons behind the eighth consecutive year of toxic air quality range from stubble burning and vehicular pollution to vehement cracker burning.

Bikrant Tiwari, environmentalist and CEO of social organisation Growtrees says, ""What I found most alarming about this report based on a survey (carried out by LocalCircles), was that 70% of people have at least one or more family members who have been impacted by poor air quality. Those suffering could include babies, the elderly and even people with pre-existing medical conditions. Many people are forced to travel out of the city during this time but that is not a sustainable solution to this problem. What about those who cannot afford to travel?""



In winter the heedless bursting of crackers along with stubble burning in Punjab, Haryana, and Uttar Pradesh which refers to a simplistic method of removing residual paddy crop to make way for fresh rabi crop sowing, does not help matters.



Bikrant under whose leadership GrowTrees has helmed afforestation initiatives and supported indigenous farming projects across the country says the practice of rubble burning is counter-productive at many levels and not only alters the air quality significantly but also affects soil fertility. He adds, ""This practice eventually destroys the soil nutrients and also kills the bacterial and fungal populations that are necessary for soil fertility. Burning also causes a large number of airborne microorganisms to die, which increases pest populations and, in turn, increases crop diseases. Stubble burning also leads to fire accidents and significant property damage.""

So how can we resolve this issue?

Bikrant suggests, "" To prevent the carbon stored in grass or biomass from being released into the atmosphere, stubble can be used in a more productive manner by putting it back into the earth i.e. using it for composting purposes. It can also be converted into fodder or organic fertilizer or fuel. Farmers need to be made aware of how burning stubble has long-lasting effects and that there are more effective ways to get rid of stubble before planting the next crop. Burning stubble results in a significant loss of organic carbon, nitrogen, potassium, and sulphur every year. Ideally, it should be utilised to create organic manure. As a result, there will be less need for chemical fertilisers.""

Bikrant says that we also need to take into account, the fact that farmers frequently have no other options besides burning stubble and typically, lack the necessary equipment to reduce stubble induced fires. He concludes, ""Our project ‘Trees for Farmers’ in Madhya Pradesh involves plantation of timber, fruit, and vegetable species to promote other forms of livelihood. Similarly, we need to create awareness among farmers about the other crops they can plant that can supplement their income so that they don’t have to resort to stubble burning to plant wheat.""",[],2022-11-05 16:57:24+05:30,https://english.sakshi.com/sites/default/files/article_images/2022/11/5/fields-1667647644.jpg,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
UP govt mulling stringent legal action as stubble burning cases spike,"Lucknow, Nov 6 (PTI) With measures like seizing unauthorised farm equipment to imposing fines failing to check incidents of stubble burning, the Uttar Pradesh government is mulling over taking stringent legal penal actions, including lodging FIRs against the offenders.

Though awareness campaigns regarding those highlighting the harms of stubble burning were held, they did not show better results.

According to the data of Fire Information for Resource Management System (FIRMS) of NASA (National Aeronautics and Space Administration), which is also used by the Uttar Pradesh Pollution Control Board (UPPCB), close to 800 different fire farm incidents were reported in the last fortnight from 18 districts.

These comprise Aligarh, Barabanki, Fatehpur, Kanpur Nagar, Mathura, Hardoi, Sambhal, Ghaziabad, Gautam Buddh Nagar, Meerut, Saharanpur, Rampur, Lakhimpur Kheri, Pilibhit, Shahjahanpur, Bulandshahr, Shamli and Bareilly districts.

While the government is urging farmers to adopt alternative means to dispose of stubble, the growers claim that the suggested measures are “impractical”.

Gurupal Singh, a farmer of Powayan in Shahjahanpur, said, “The easiest way for us to dispose of stubble is to burn them. Other measures like uprooting them with special equipment, spraying biochemicals etc are labour intensive that cost money.

“This also needs to be done quickly to prepare the field for the next crop. In such a case, poor farmers like me are left with no option but to burn the stubble,” he said.

Singh said he was penalised for stubble burning in 2019.

Apart from holding awareness campaigns, the district administration is also slapping such farmers with fines.

In Rampur, the district administration has imposed a fine of Rs 55,000 on different farmers across the district for stubble burning in a week.

According to district officials, Rs 32,500 of this have been collected as fine so far.

Similarly, in Fatehpur district, the administration has collected Rs 27,000 as fine from farmers involved in stubble burning.

The Fatehpur district administration has also seized 16 harvesters operating without the necessary equipment to reduce stubble waste.

According to the directives of the state government, for anyone caught burning agricultural residue or waste in fields in Uttar Pradesh, the fine is Rs 2,500 for fields less than two acres, Rs 5,000 for two-five acres and Rs 15,000 for fields above five acres.

Assistant Divisional Magistrate (Finance) of Bulandshahr, Vivek Kumar Mishra said, “Apart from fines, the farmers can face up to six months of imprisonment on repeat offences. We have intimated this to farmers in awareness camps held in the district. The village heads have been asked to remain vigilant and report any incident of stubble burning.” Bulandshahr in western Uttar Pradesh is one of the districts with the worst air quality in the state.

The district administration has organised more than two dozen awareness camps to educate farmers about harms of stubble burning. Teams have also been formed at tehsil level to present such incidents, said the officer.

The district administration has roped in village heads to prevent stubble burning.

District Magistrate of Sultanpur Raveesh Gupta said, “The village heads have been asked to lodge an FIR against anyone involved in stubble burning. The village heads have been asked to take a picture of the incident which is mandatory to lodge FIR.” Two farmers were fined Rs 2,500 each for stubble burning in the district on October 31. Similar action will be taken against anyone found burning stubble, he warned.

The recent action which indicates more stringent steps are on the anvil is in line with a government order issued to all divisional commissioners, district magistrates, and district police chiefs last month by the office of Uttar Pradesh Chief Secretary Durga Shankar Mishra.

The top bureaucrat in his letter asked the officials to ensure legal penal action against farmers found burning crop residues, and also create awareness among them about the negative impact farm fires can have on the environment.

According to government sources, these legal penal actions also include lodging FIRs against repeat offenders of stubble burning.

The burning of crop residues and garbage is seen as a major cause of air pollution during winter. The air quality worsens every year in the October-November period when paddy harvesting is done.

These fire incidents are expected to spike in the coming days, agriculture scientists claim.

“The paddy cultivation in Uttar Pradesh was delayed by an average of 35 days this year because of poor and delayed monsoon. Because of this, the paddy harvest is expected to continue till the last week of November,” said Senior Scientist of Indian Council of Agriculture Research (ICAR) Shubham Singh.

The delay in harvest can be a troubling sign for the air quality if stubble-burning incidents continue, he said.

“The temperatures will drop further by the end of November as winter sets in. If stubble burning is done in such weather conditions, it will take smoke longer to settle down, keeping the air polluted for a longer period of time,” explained Singh. PTI CDN SNS CK RHL

This report is auto-generated from PTI news service. ThePrint holds no responsibility for its content.",['Chandan Kumar'],2022-11-06 06:31:40+00:00,https://static.theprint.in/wp-content/uploads/2018/07/cropped-512x512-32x32.png,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
"Don’t politicise stubble burning, need collective measures: Tomar","November 05, 2022 05:02 am | Updated 05:02 am IST - New Delhi

Distancing from the political war of words over stubble burning, Union Agriculture Minister Narendra Singh Tomar has urged for collective steps to solve the problem.

Addressing farmers who used Pusa decomposer developed by the Indian Agricultural Research Institute (IARI) for efficient management of paddy stubble, Mr. Tomar said the States and the Centre should work together for a scientific solution to the problem. Union Environment Minister Bhupender Yadav and the BJP had blamed the AAP Government in Punjab for the air pollution in Delhi.

Mr. Tomar said a discussion on managing the paddy straw is more important than a political discussion. “The problem of stubble burning is serious and levelling allegations and counter allegations on this issue are not justified. Be it the Central or State governments or farmers, everyone has the same objective that agriculture should flourish in the country and there is prosperity for farmers,” the Minister said.

He added that burning of stubble causes harm to the environment and to people and therefore a way should be found to deal with it and follow that path. The decomposer developed by the IARI, he said, not only ensures that the soil will be safe, but also pollution will be reduced.

The Union Agriculture Ministry said in a release that the Pusa decomposer has been used in 26 lakh acres in Uttar Pradesh, five lakh acres in Punjab, 3.5 lakh acres in Haryana and 10,000 acres in Delhi and its use has yielded very good results.

Mr. Tomar said the Centre has provided more than ₹3000 crore to Punjab, Haryana, Uttar Pradesh and Delhi governments for stubble management.

“A comprehensive solution to this problem is possible with optimum utilisation of 2.07 lakh machines made available to the States for stubble management with the assistance provided by the Centre. Also, using the Pusa decomposer developed by the Pusa Institute will increase the fertility of cultivable land along with solving the problem,” he said.",[],2022-11-04 23:32:00+00:00,https://th-i.thgim.com/public/incoming/sr8p70/article66097994.ece/alternates/LANDSCAPE_1200/IMG_bl07_comm_Tomar_2_1_UP8V155T.jpg,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
"Punjab stubble burning: 700 incidents reported in state so far, Bhagwant Mann govt vows solution","Chandigarh: As many as 700 incidents of stubble burning reported in Punjab so far this year, said the state’s Agriculture Minister Kuldeep Singh Dhaliwal on Wednesday, October 12, 2022. ""This year 700 incidents of stubble burning reported so far as compared to over 2,500 incidents during the same time in previous years. I had spoken to `Jathedar` of Shri Akal Takht Sahib for his intervention by issuing an appeal to farmers to not burn stubble,"" Dhaliwal said. He said that Chief Minister Bhagwant Mann had meetings with farmers over the issue.

""We are constantly trying that the stubble should not be burnt at least in Punjab. All the officials have been told that there will be no FIR against the farmers. But we believe that the farmers will avoid stubble burning. We are also working in the direction to ensure stubble becomes an additional source of income for the farmers in the coming days,"" added Dhaliwal.

Last week, Punjab Chief Minister Bhagwant Mann said that the state government is committed to bailing out the farmers of the state from any sort of natural calamity and efforts are being made for paddy straw management.

Also Read: Punjab Stubble Burning: Moga’s DC warns of strict action against violators

The Chief Minister, during a meeting with the farmers here at Punjab Bhawan, said that the state government is not leaving any stone unturned for this cause. He also informed the farmers that the state government is making an all-out effort for paddy straw management.

""The farmers should support the state government for this noble cause by not burning the paddy straw. It is the need of the hour for protecting the environment of the state,"" said CM Mann.

Last month, Union Minister for Agriculture and Farmers Welfare Narendra Singh Tomar called upon the state governments of Punjab, Haryana, Uttar Pradesh and NCT of Delhi to strive for achieving zero stubble burning in the very near future. He promised all central help to achieve this mission.

Tomar had said, Rs 600 crore was already provided to the States this financial year and they have an unspent amount of Rs 300 Crore, which should be utilized properly. Moreover, about 2 lakh machines have been made available to the States. The Minister said, the Centre and the concerned States should jointly evolve long-term planning and must undertake multi-pronged activities to achieve the target of Zero Stubble Burning within a specified time frame.",['Zee Media Bureau'],None,https://english.cdn.zeenews.com/sites/default/files/2022/10/13/1102060-burn.png,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
Punjab Stubble Burning: Moga’s DC warns of strict action against violators,"New Delhi: Amid continuous stubble-burning incidents after ban in Punjab’s Moga, the Deputy Commissioner of Moga, Kulwant Singh on Tuesday, October 11, 2022, warned of strict action against those found violating the norm. “Action will be taken against all those found burning stubble,” DC Kulwant Singh said. Meanwhile, an undertaking has been signed by the government workers hailing from agricultural backgrounds against stubble burning. “Those in govt jobs, hailing from an agricultural background have taken undertakings that they will not burn stubble,” Singh added.

Moga, Punjab | Stubble burning continues



Action will be taken against all those found burning stubble. Those in govt jobs, hailing from an agricultural background have taken undertakings that they will not burn stubble: DC Kulwant Singh pic.twitter.com/h5Od97HLd0 — ANI (@ANI) October 13, 2022

Singh had announced that those who found burning stubble in the district “may be deprived of government facilities and will also face legal action.” He also added that the firearms license of the violators shall be cancelled with immediate effect. He said that Nambardar, Panch and Sarpanch of each village will be held responsible for fire incidents. If a Nambardar himself sets fire to his field, his nambardar post will also be gone, said the deputy commissioner. Similarly, legal action will also be recommended against Panch and Sarpanch to the department, he said.

Also Read: Rs 2,500 per acre fine for Gurugram farmers if caught stubble-burning

According to the Deputy Commissioner, if government employees or officials are agriculturists or lease their land for farming, they must sign an undertaking not to burn stubble. For the infringement, they will face severe departmental repercussions.

(Image Source: ANI)

Singh stated that the district administration was considering suspending crop compensation payments to farmers who would break the decree. He stated that the Moga district has an adequate supply of machinery for stubble control. This machinery's information is being uploaded to the I-Khet app. Farmers should make the most of this equipment. The district administration will shortly release helpline numbers to assist farmers.

Stubble burning is the deliberate burning of straw stubble that remains after grains such as rice and wheat have been harvested. Despite its harsh effects on air pollution, this method is still widely used today because of its convenient and cheap approach.

Some Punjab farmers have defied the restriction on stubble burning. They claim that they will continue to burn paddy stubble until they are adequately reimbursed for the costs of alternative agricultural residue disposal methods. The Punjab’s AAP government backed down after declaring it would offer 2,500 per acre to paddy growers; wherein the Centre was to split 1,500 per acre, while the Punjab and Delhi governments were to share 1,000 per acre.

According to data from the government-run monitoring agency, System of Air Quality and Weather Forecasting and Research (SAFAR), the average contribution of stubble burning to Delhi's PM 2.5 level in November 2021 was 14.6%. This could be greatly reduced if severe procedures are implemented. Furthermore, more CBG plants must be promoted. Farmers must be given confidence in all initiatives that are implemented. Aside from this, crop rotation could be a long-term solution.",['Zee Media Bureau'],None,https://english.cdn.zeenews.com/sites/default/files/2022/10/13/1101999-untitled-42.png,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
AAP dole to prevent stubble burning,"By Express News Service

NEW DELHI: Months leading to the winter are known for the farm fires in neighbouring states – a major cause of air pollution in the national capital. This time around, the Aam Aadmi Party, which is in power in both Delhi and Punjab, plans to offer cash incentives to farmers to refrain from burning stubble. The party has also requested the Centre to share the cost for the same, officials said.

“We have prepared a proposal to provide a cash incentive to farmers who desist from burning paddy straw. The plan is that the Centre should bear 50% of the cost and Punjab and Delhi will contribute 25% each,” said a senior Punjab government official.

The official said that Delhi will share the cost since smoke from farm fires impact air quality in the national capital. “The proposal has been sent to the Centre. Once it is approved, it will be tabled before the Punjab cabinet,” the official said.

However, the official went on to say that the Punjab and Delhi governments are ready to implement the scheme even if the Centre doesn’t agree. The period from early October to November in Delhi sees major smog episodes on account of paddy straw (stubble) burning in Punjab and Haryana, the fumes thus produced adding to the pollutants over Delhi and the NCR.

This is the time when farmers set their fields on fire to quickly clear off the paddy stubble to ready their farms for sowing rabi (wheat) crops, as there is a brief window between the harvest of kharif (paddy – various varieties of rice) and for preparing the farms to sow the next crop. Punjab, with a much larger region under cultivation, generates around 20 million tons of paddy straw annually.

Under a Centre-sponsored scheme, farm machinery is provided to farmers at a subsidised rate for in-situ management of the stubble. But, not all farmers are able to procure the machinery for various reasons including its cost and despite the Centre’s initiative, farm fires have continued contributing largely to bad air episodes in the capital.

“Farmers say a cash incentive can help them cover the cost of fuel used in operating the machinery,” said a Delhi government official. However, this will not be the first time that Punjab will give cash incentives to farmers for not burning stubble. The state governments of Punjab and Haryana had announced a bonus of `2,500 an acre for small and marginal farmers in 2019 too, following the Supreme Court’s suggestion to incentivise farmers to stop farm fires. But, a paucity of funds stalled the scheme. Punjab had even requested the Centre for financial assistance but to no avail.

As per Indian Agricultural Research Institute, last year Punjab had reported 71,304 farm fires between September 15 and November 30 while 83,002 farm fires in the corresponding period in 2020. Last year, the share of farm fires in the city’s PM 2.5 pollution had peaked to 48% on November 7.

NEW DELHI: Months leading to the winter are known for the farm fires in neighbouring states – a major cause of air pollution in the national capital. This time around, the Aam Aadmi Party, which is in power in both Delhi and Punjab, plans to offer cash incentives to farmers to refrain from burning stubble. The party has also requested the Centre to share the cost for the same, officials said. “We have prepared a proposal to provide a cash incentive to farmers who desist from burning paddy straw. The plan is that the Centre should bear 50% of the cost and Punjab and Delhi will contribute 25% each,” said a senior Punjab government official. The official said that Delhi will share the cost since smoke from farm fires impact air quality in the national capital. “The proposal has been sent to the Centre. Once it is approved, it will be tabled before the Punjab cabinet,” the official said. However, the official went on to say that the Punjab and Delhi governments are ready to implement the scheme even if the Centre doesn’t agree. The period from early October to November in Delhi sees major smog episodes on account of paddy straw (stubble) burning in Punjab and Haryana, the fumes thus produced adding to the pollutants over Delhi and the NCR. This is the time when farmers set their fields on fire to quickly clear off the paddy stubble to ready their farms for sowing rabi (wheat) crops, as there is a brief window between the harvest of kharif (paddy – various varieties of rice) and for preparing the farms to sow the next crop. Punjab, with a much larger region under cultivation, generates around 20 million tons of paddy straw annually. Under a Centre-sponsored scheme, farm machinery is provided to farmers at a subsidised rate for in-situ management of the stubble. But, not all farmers are able to procure the machinery for various reasons including its cost and despite the Centre’s initiative, farm fires have continued contributing largely to bad air episodes in the capital. “Farmers say a cash incentive can help them cover the cost of fuel used in operating the machinery,” said a Delhi government official. However, this will not be the first time that Punjab will give cash incentives to farmers for not burning stubble. The state governments of Punjab and Haryana had announced a bonus of `2,500 an acre for small and marginal farmers in 2019 too, following the Supreme Court’s suggestion to incentivise farmers to stop farm fires. But, a paucity of funds stalled the scheme. Punjab had even requested the Centre for financial assistance but to no avail. As per Indian Agricultural Research Institute, last year Punjab had reported 71,304 farm fires between September 15 and November 30 while 83,002 farm fires in the corresponding period in 2020. Last year, the share of farm fires in the city’s PM 2.5 pollution had peaked to 48% on November 7.",[],None,https://images.newindianexpress.com/uploads/user/imagelibrary/2022/7/26/w600X390/AAP_dole.jpg,[],[],,['Warangal'],"['Adilabad', 'Khammam']"
